VFX Catalog,资产类型,效果名称,标准资产名称,VFX ID,Legacy VFX ID,GameplayTag,Element,Form,Context,Lifecycle,Priority,Effect Type,正式效果,Catalog 状态,历史来源路径,标准目标路径,资产迁移状态
00_Core,Material,M_VFX_EnergyOrb_Shell,M_VFX_EnergyOrb_Shell,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH03_EnergyOrb/Parents/M_VFX_EnergyOrb_Shell,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/EnergyOrb/M_VFX_EnergyOrb_Shell,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_EnergyOrb_Sprite,M_VFX_EnergyOrb_Sprite,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH03_EnergyOrb/Parents/M_VFX_EnergyOrb_Sprite,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/EnergyOrb/M_VFX_EnergyOrb_Sprite,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_BlizzardMist,MI_VFX_BlizzardMist,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_BlizzardMist,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_BlizzardMist,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_DarkSky,MI_VFX_DarkSky,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_DarkSky,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_DarkSky,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicStorm,MI_VFX_MagicStorm,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_MagicStorm,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_MagicStorm,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MeteorSurface,MI_VFX_MeteorSurface,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_MeteorSurface,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_MeteorSurface,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MeteorTrail,MI_VFX_MeteorTrail,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_MeteorTrail,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_MeteorTrail,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_RainDrop,MI_VFX_RainDrop,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_RainDrop,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_RainDrop,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Starfall,MI_VFX_Starfall,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_Starfall,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_Starfall,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_StormCloud,MI_VFX_StormCloud,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Instances/MI_VFX_StormCloud,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/MI_VFX_StormCloud,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_DarkSky,M_VFX_DarkSky,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_DarkSky,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_DarkSky,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Environment_Mist,M_VFX_Environment_Mist,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_Environment_Mist,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_Environment_Mist,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicStorm,M_VFX_MagicStorm,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_MagicStorm,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_MagicStorm,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Meteor_Surface,M_VFX_Meteor_Surface,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_Meteor_Surface,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_Meteor_Surface,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Meteor_Trail,M_VFX_Meteor_Trail,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_Meteor_Trail,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_Meteor_Trail,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Starfall,M_VFX_Starfall,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_Starfall,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_Starfall,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Storm_Cloud,M_VFX_Storm_Cloud,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_Storm_Cloud,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_Storm_Cloud,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Weather_Sprite,M_VFX_Weather_Sprite,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH23_Environment/Parents/M_VFX_Weather_Sprite,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Environment/M_VFX_Weather_Sprite,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fel_Burst,MI_VFX_Fel_Burst,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Instances/MI_VFX_Fel_Burst,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/MI_VFX_Fel_Burst,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fel_Corruption,MI_VFX_Fel_Corruption,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Instances/MI_VFX_Fel_Corruption,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/MI_VFX_Fel_Corruption,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fel_Flame01,MI_VFX_Fel_Flame01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Instances/MI_VFX_Fel_Flame01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/MI_VFX_Fel_Flame01,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fel_PortalEdge,MI_VFX_Fel_PortalEdge,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Instances/MI_VFX_Fel_PortalEdge,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/MI_VFX_Fel_PortalEdge,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fel_Runes01,MI_VFX_Fel_Runes01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Instances/MI_VFX_Fel_Runes01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/MI_VFX_Fel_Runes01,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fel_Smoke,MI_VFX_Fel_Smoke,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Instances/MI_VFX_Fel_Smoke,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/MI_VFX_Fel_Smoke,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fel_Corruption,M_VFX_Fel_Corruption,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Parents/M_VFX_Fel_Corruption,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/M_VFX_Fel_Corruption,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fel_Flame,M_VFX_Fel_Flame,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Parents/M_VFX_Fel_Flame,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/M_VFX_Fel_Flame,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fel_PortalEdge,M_VFX_Fel_PortalEdge,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Parents/M_VFX_Fel_PortalEdge,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/M_VFX_Fel_PortalEdge,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fel_Rune,M_VFX_Fel_Rune,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Parents/M_VFX_Fel_Rune,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/M_VFX_Fel_Rune,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fel_Smoke,M_VFX_Fel_Smoke,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH17_FelDemon/Parents/M_VFX_Fel_Smoke,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/FelDemon/M_VFX_Fel_Smoke,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_CrownDetail,MI_Fire_CrownDetail,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_CrownDetail,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_CrownDetail,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_Ember,MI_Fire_Ember,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_Ember,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_Ember,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_Emberbed,MI_Fire_Emberbed,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_Emberbed,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_Emberbed,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_FlipbookCore,MI_Fire_FlipbookCore,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_FlipbookCore,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_FlipbookCore,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_FlipbookPlume,MI_Fire_FlipbookPlume,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_FlipbookPlume,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_FlipbookPlume,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_Ring,MI_Fire_Ring,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_Ring,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_Ring,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_ShellDetail,MI_Fire_ShellDetail,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_ShellDetail,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_ShellDetail,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Fire_Smoke,MI_Fire_Smoke,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Instances/MI_Fire_Smoke,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_Fire_Smoke,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_BurnDecal,MI_VFX_Fire_BurnDecal,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_BurnDecal,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_BurnDecal,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Burst,MI_VFX_Fire_Burst,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Burst,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Burst,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Ember,MI_VFX_Fire_Ember,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Ember,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Ember,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Explosion,MI_VFX_Fire_Explosion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Explosion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Explosion,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Flame4x4,MI_VFX_Fire_Flame4x4,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Flame4x4,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Flame4x4,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Flame8x8_01,MI_VFX_Fire_Flame8x8_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Flame8x8_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Flame8x8_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Heat01,MI_VFX_Fire_Heat01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Heat01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Heat01,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Lava,MI_VFX_Fire_Lava,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Lava,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Lava,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_LavaCrackDecal,MI_VFX_Fire_LavaCrackDecal,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_LavaCrackDecal,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_LavaCrackDecal,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Smoke01,MI_VFX_Fire_Smoke01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Smoke01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Smoke01,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Fire_Smoke8x8_01,MI_VFX_Fire_Smoke8x8_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Instances/MI_VFX_Fire_Smoke8x8_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/MI_VFX_Fire_Smoke8x8_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_Fire_Additive,M_Fire_Additive,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Parents/M_Fire_Additive,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_Fire_Additive,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_Fire_Flame,M_Fire_Flame,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Parents/M_Fire_Flame,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_Fire_Flame,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_Fire_FlameFlipbook_SubUV,M_Fire_FlameFlipbook_SubUV,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Parents/M_Fire_FlameFlipbook_SubUV,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_Fire_FlameFlipbook_SubUV,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_Fire_Ribbon,M_Fire_Ribbon,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Parents/M_Fire_Ribbon,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_Fire_Ribbon,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_Fire_Smoke,M_Fire_Smoke,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Fire/Materials/Parents/M_Fire_Smoke,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_Fire_Smoke,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fire_Ember,M_VFX_Fire_Ember,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Parents/M_VFX_Fire_Ember,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_VFX_Fire_Ember,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fire_Flipbook,M_VFX_Fire_Flipbook,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Parents/M_VFX_Fire_Flipbook,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_VFX_Fire_Flipbook,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fire_Ground,M_VFX_Fire_Ground,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Parents/M_VFX_Fire_Ground,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_VFX_Fire_Ground,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fire_HeatDistortion,M_VFX_Fire_HeatDistortion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Parents/M_VFX_Fire_HeatDistortion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_VFX_Fire_HeatDistortion,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fire_Smoke,M_VFX_Fire_Smoke,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Parents/M_VFX_Fire_Smoke,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_VFX_Fire_Smoke,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Fire_SmokeFlipbook,M_VFX_Fire_SmokeFlipbook,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Parents/M_VFX_Fire_SmokeFlipbook,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_VFX_Fire_SmokeFlipbook,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Lava_Master,M_VFX_Lava_Master,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH14_Fire/Parents/M_VFX_Lava_Master,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Fire/M_VFX_Lava_Master,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_ArcaneSeal,MI_Frost_ArcaneSeal,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_ArcaneSeal,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_ArcaneSeal,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_Core,MI_Frost_Core,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_Core,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_Core,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_Dendrite,MI_Frost_Dendrite,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_Dendrite,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_Dendrite,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_FrostWisp,MI_Frost_FrostWisp,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_FrostWisp,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_FrostWisp,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_GlacialCrown,MI_Frost_GlacialCrown,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_GlacialCrown,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_GlacialCrown,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_Glint,MI_Frost_Glint,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_Glint,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_Glint,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_GroundFracture,MI_Frost_GroundFracture,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_GroundFracture,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_GroundFracture,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_HeroPlume,MI_Frost_HeroPlume,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_HeroPlume,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_HeroPlume,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_LanceIce,MI_Frost_LanceIce,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_LanceIce,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_LanceIce,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_Frost_Mist,MI_Frost_Mist,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Frost/Materials/Instances/MI_Frost_Mist,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Frost/MI_Frost_Mist,已迁移（migration_complete.json）；旧路径已移除
